date;World;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua_and_Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;Bonaire_Sint_Eustatius_and_Saba;Bosnia_and_Herzegovina;Botswana;Brazil;British_Virgin_Islands;Brunei;Bulgaria;Burkina_Faso;Burundi;Cambodia;Cameroon;Canada;Cape_Verde;Cayman_Islands;Central_African_Republic;Chad;Chile;China;Colombia;Comoros;Congo;Costa_Rica;Cote_d_Ivoire;Croatia;Cuba;Curacao;Cyprus;Czech_Republic;Democratic_Republic_of_Congo;Denmark;Djibouti;Dominica;Dominican_Republic;Ecuador;Egypt;El_Salvador;Equatorial_Guinea;Eritrea;Estonia;Ethiopia;Faeroe_Islands;Falkland_Islands;Fiji;Finland;France;French_Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guam;Guatemala;Guernsey;Guinea;Guinea_Bissau;Guyana;Haiti;Honduras;Hungary;Iceland;India;Indonesia;International;Iran;Iraq;Ireland;Isle_of_Man;Israel;Italy;Jamaica;Japan;Jersey;Jordan;Kazakhstan;Kenya;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macedonia;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall_Islands;Mauritania;Mauritius;Mexico;Moldova;Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nepal;Netherlands;New_Caledonia;New_Zealand;Nicaragua;Niger;Nigeria;Northern_Mariana_Islands;Norway;Oman;Pakistan;Palestine;Panama;Papua_New_Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto_Rico;Qatar;Romania;Russia;Rwanda;Saint_Kitts_and_Nevis;Saint_Lucia;Saint_Vincent_and_the_Grenadines;San_Marino;Sao_Tome_and_Principe;Saudi_Arabia;Senegal;Serbia;Seychelles;Sierra_Leone;Singapore;Sint_Maarten_Dutch_part;Slovakia;Slovenia;Solomon_Islands;Somalia;South_Africa;South_Korea;South_Sudan;Spain;Sri_Lanka;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Timor;Togo;Trinidad_and_Tobago;Tunisia;Turkey;Turks_and_Caicos_Islands;Uganda;Ukraine;United_Arab_Emirates;United_Kingdom;United_States;United_States_Virgin_Islands;Uruguay;Uzbekistan;Vanuatu;Vatican;Venezuela;Vietnam;Wallis_and_Futuna;Western_Sahara;Yemen;Zambia;Zimbabwe
01.06.2020;765313;4623;139;1088;1;17;0;0;4775;2379;0;86;203;1372;2;2260;13543;0;6358;1144;0;41;7;16;3719;0;109;3;151638;0;0;80;49;21;1;1014;6248;55;12;407;103;30586;52;8208;19;124;126;457;2;104;2;9;316;752;309;1084;0;2863;2342;7720;602;263;0;46;590;0;0;0;280;6832;0;721;0;53;3245;1387;18;39;2;1;9;1663;0;496;149;18;1166;1252;120;2;51690;4202;0;15765;1970;351;0;351;3161;34;303;2;31;2777;748;51;5741;384;0;19;106;0;23;81;0;52;26;248;244;201;574;402;235;8;0;293;1;26685;1158;0;44;0;0;374;60;27;3;969;1206;1;0;480;13;2323;0;102;3667;16111;25;2537;0;124;44517;4051;2460;1877;587;13196;1187;61362;43;0;0;8;6;184;12701;598;253;0;154;3268;0;13;4;0;382;10100;297;431;4238;492;1392;12;35;4281;126;36;1;1069;0;39;0;61;1;26;7115;0;246;2686;5072;10907;146953;0;54;498;0;0;389;3;0;17;101;137;122
02.06.2020;777135;4577;139;1010;2;17;0;0;4787;2607;0;86;204;1391;2;2633;13949;0;6259;889;0;52;8;20;3871;0;118;3;151549;0;0;80;40;21;1;1353;5994;68;16;417;103;31162;52;8512;19;80;133;528;2;136;2;12;298;897;312;1101;2;2499;2639;8417;599;263;0;46;602;0;0;0;286;6812;0;520;0;65;3026;1262;15;36;1;0;9;1576;0;569;166;16;1163;1173;150;2;53326;4190;0;16721;2236;364;0;485;3039;32;307;1;35;2602;735;72;5795;377;0;22;114;0;31;93;0;43;26;316;284;235;440;434;256;9;0;293;1;27341;1213;0;44;0;0;301;45;25;4;1116;1100;2;0;480;7;2510;0;59;4453;18693;26;2654;0;130;46060;4319;2534;1912;613;12968;1115;61451;41;0;0;8;21;185;12347;609;237;0;126;3332;0;11;6;0;334;10742;316;339;3673;461;1347;33;37;4438;125;17;2;830;0;40;0;57;1;33;6955;0;235;2767;4885;10622;148975;1;38;457;0;0;485;2;0;17;117;169;147
03.06.2020;795708;4678;135;929;81;15;0;0;5091;2750;0;88;177;1532;2;2945;15694;0;6196;870;0;36;2;20;3855;0;119;3;164161;0;0;78;38;21;1;1229;5763;76;14;502;103;30725;56;8830;45;42;149;547;2;129;2;13;314;780;306;1311;2;2488;3059;8780;611;263;0;36;643;0;0;0;259;5770;0;565;1;68;3006;1180;17;45;1;0;8;1632;0;486;166;14;1333;1126;138;2;55848;4384;0;18051;2539;331;0;585;2960;26;335;1;37;2492;745;76;6074;351;0;26;102;0;45;105;0;43;25;376;259;257;273;403;274;10;0;406;1;27743;1243;0;37;0;0;289;94;27;4;1327;1069;2;0;359;8;2475;1;82;4681;21312;25;2648;0;136;40288;4328;2321;1888;611;13052;1088;61399;45;0;0;8;21;43;12285;675;227;0;142;3493;0;9;6;0;378;11548;325;188;3557;364;1334;43;32;4592;113;2;2;913;0;38;0;54;1;35;6793;0;236;2756;4702;10439;150609;1;37;436;0;0;608;1;0;17;150;169;150
04.06.2020;818406;4811;134;769;88;15;0;1;5335;3005;0;90;190;1692;2;3182;16848;0;6160;847;0;34;2;19;3870;0;116;5;172195;0;0;125;39;21;1;1396;5566;87;16;487;105;31339;54;9250;45;47;173;468;2;133;2;19;352;835;291;1238;2;2317;2863;8949;596;263;1;40;755;0;0;0;219;5931;0;583;1;65;3047;1245;16;34;1;0;8;1615;0;440;161;14;1320;1050;115;1;58586;4382;0;19105;3033;308;0;636;2697;21;367;1;37;2491;745;94;6092;305;0;22;95;0;50;97;0;37;19;452;296;268;351;393;235;6;0;376;1;28202;1258;0;25;0;0;321;89;28;3;1414;965;2;0;359;6;2433;2;63;5164;24037;22;2881;0;186;43009;4699;2214;1969;626;13213;1075;61597;51;0;0;8;20;41;12641;679;248;0;127;3529;0;10;6;0;415;11588;285;188;2754;280;1164;62;23;4838;132;2;2;1000;0;47;0;57;1;36;6625;0;226;2918;4390;10251;151587;1;25;541;0;0;707;1;0;17;148;32;90
05.06.2020;826433;5018;121;834;89;13;0;1;4566;3141;0;90;198;1763;1;3244;17242;0;6123;848;0;51;1;17;3858;0;131;5;176694;0;0;100;38;21;1;1433;5214;112;20;533;102;31349;65;9754;45;64;194;621;2;136;2;17;354;811;299;1140;2;2251;2495;8974;587;263;2;39;805;0;0;0;168;3373;0;524;1;63;2813;1582;16;46;0;0;7;1806;0;438;168;3;1197;1128;113;1;60971;4280;0;20421;3383;301;0;690;2281;22;345;1;37;2380;722;95;5809;274;0;21;138;2;52;91;0;31;19;534;301;190;341;359;267;9;0;492;1;28869;1293;0;12;0;0;360;119;30;3;1592;992;1;0;359;8;2601;4;76;5307;25221;18;2913;0;186;41419;4794;2223;1996;1022;12827;1116;62057;61;0;1;1;17;41;12972;673;271;0;102;3673;0;6;6;0;376;13389;266;511;2414;267;1153;70;21;5103;117;3;2;726;0;37;0;43;1;19;6431;0;205;3029;4486;9772;150910;2;21;521;0;0;760;1;0;17;175;54;88
06.06.2020;837101;5310;113;801;88;9;0;1;5618;3437;0;78;209;1871;0;3386;17547;0;6104;837;0;37;1;15;3997;0;121;5;180596;0;0;169;41;21;0;2163;4917;131;23;577;77;31861;54;9947;45;52;206;681;2;128;2;19;333;931;282;1209;2;2177;3004;9033;571;263;2;51;837;0;0;0;165;3387;0;488;1;59;2482;1552;13;58;0;0;7;1878;0;404;112;3;1340;1085;129;1;62894;4305;0;20488;3973;287;0;719;2283;20;299;1;54;2129;729;94;5460;252;0;18;140;2;61;121;0;32;20;662;277;136;534;292;259;9;0;460;2;29538;1351;0;12;0;0;357;120;12;2;1700;1026;1;0;359;11;2542;4;93;5266;27526;18;2932;0;170;39115;3992;2264;2023;973;12588;1121;62211;65;0;1;0;16;46;13982;726;313;0;100;3323;0;6;11;0;376;14194;278;323;2082;243;1193;79;26;5476;108;2;1;807;0;28;0;57;1;16;6220;0;228;3153;4472;9255;150751;2;18;509;0;0;776;2;0;0;182;54;105
07.06.2020;834724;5026;110;783;88;2;0;1;5806;3848;0;70;184;1993;1;3590;18418;0;6093;845;0;36;1;5;3766;0;143;5;174397;0;0;198;35;41;0;1695;4867;121;23;608;77;32887;58;9791;35;96;216;758;1;148;2;17;337;912;291;975;2;2287;4157;9163;417;0;2;66;871;0;0;0;138;2138;0;446;1;51;2497;1694;13;65;0;0;6;2053;0;411;112;2;1207;1061;103;0;64485;4741;0;20475;4919;254;0;771;2137;15;290;3;61;1836;712;124;4939;259;0;21;129;2;65;126;0;35;19;753;268;130;541;229;273;11;0;464;2;29808;1413;0;14;0;0;352;167;16;6;1511;1078;1;0;550;14;2378;5;93;5593;29447;17;2986;0;126;36087;4116;2415;2148;1197;11933;1157;62114;72;0;1;0;16;34;15485;714;360;0;94;3161;0;7;12;0;373;15006;308;323;2121;194;1065;86;39;5824;111;2;1;646;0;31;0;54;0;11;6115;0;180;3310;4372;8848;149677;2;24;627;0;0;857;2;0;0;163;97;105
08.06.2020;842765;5137;109;760;88;5;0;1;5943;3833;0;65;226;2059;1;3365;18616;0;6074;849;0;36;1;16;3661;0;164;2;176909;0;0;214;8;20;1;2004;4752;119;23;623;59;34462;44;9853;35;72;262;906;1;146;2;20;355;967;279;853;2;2315;4022;9094;498;0;2;70;848;0;0;0;122;2224;0;446;1;25;2378;1568;6;80;0;0;4;1968;0;394;46;1;1210;1125;94;1;66076;4713;0;20323;5927;211;0;844;1979;12;290;3;69;1551;805;151;4805;215;0;22;111;2;71;100;0;39;21;802;281;154;503;130;268;11;0;417;2;30070;1449;0;9;0;0;417;172;15;5;1876;1132;1;0;550;15;2324;5;93;5445;31211;24;2962;0;149;32039;3809;2775;1993;1209;11880;1222;61830;69;0;1;0;16;31;16653;683;411;0;108;3026;0;6;12;0;358;15602;311;323;2079;202;1057;99;48;6021;103;19;1;722;0;38;0;53;0;10;6190;0;158;3327;4251;8524;152172;2;22;690;0;0;867;3;0;0;163;97;104
09.06.2020;848745;5167;120;752;87;6;0;1;6205;3666;0;61;226;2214;1;3613;18970;0;6050;943;1;62;0;12;3418;0;180;4;180965;0;0;297;9;20;1;1915;4539;109;21;781;49;33687;40;10226;35;72;258;930;1;117;1;21;395;911;263;709;0;2554;3384;9060;522;0;2;70;899;0;0;0;116;2097;0;592;3;16;2515;1840;6;131;0;0;5;2166;0;372;50;1;1312;1088;93;1;67892;5093;0;19387;6613;145;0;870;2081;11;280;4;85;1503;841;153;4748;210;0;17;117;2;74;102;0;42;21;840;268;107;472;87;232;12;0;417;2;30949;1447;0;9;0;0;469;179;16;6;1964;1194;0;0;550;15;2223;6;136;5263;31919;24;3017;0;150;29657;3836;2995;2185;1173;11725;1206;61780;74;0;1;1;0;30;18141;688;466;0;140;3004;0;8;10;0;345;16522;311;610;2034;214;1069;86;47;6050;101;21;0;679;0;37;0;54;0;3;6352;0;189;3450;4184;8166;149908;1;20;730;0;0;811;4;0;0;142;111;84
10.06.2020;862304;4950;135;756;8;10;0;1;6442;3579;0;46;228;2256;1;3889;19230;0;6010;905;2;61;0;12;3653;0;193;4;184120;0;0;351;8;20;1;2096;4243;119;25;715;41;34073;39;10245;30;117;270;971;1;113;1;20;387;933;267;552;0;2663;3503;9293;538;0;2;77;992;0;0;0;138;3266;0;491;2;18;2491;1904;4;121;0;0;3;2280;0;414;50;3;1155;1408;86;1;68968;5527;0;18365;6881;149;0;926;2046;15;265;5;90;1523;896;146;4491;222;0;10;126;2;72;150;0;45;26;851;293;97;459;101;235;13;0;494;2;31966;1477;0;9;0;0;571;146;13;6;1986;1256;1;0;191;14;2645;7;117;5399;33239;31;3138;0;174;33697;3995;3165;2411;1250;11620;1232;61512;79;0;1;1;1;30;19560;680;511;0;129;2678;0;9;11;0;327;17179;312;610;1954;176;932;83;78;6087;114;23;0;677;0;42;0;56;0;1;6559;0;168;3516;4116;7824;148029;1;20;778;0;0;813;4;0;0;125;111;108
11.06.2020;871453;4876;157;858;1;27;0;0;6732;3448;0;47;231;2270;1;3852;19725;4;5950;865;2;61;0;15;3643;0;226;8;188400;0;0;408;7;20;1;2177;4040;138;24;763;26;34868;49;10328;30;127;304;1157;3;104;1;16;386;895;245;438;0;2768;3474;9669;569;0;1;78;1020;0;0;0;129;3459;0;473;2;27;2652;1810;3;131;0;0;3;2461;0;372;50;3;1156;1670;96;1;69660;6083;0;17242;7246;120;0;926;1927;15;274;4;106;1491;878;156;4464;230;0;13;132;2;81;182;0;49;29;875;254;86;368;112;316;18;0;494;2;32740;1526;0;8;0;0;533;156;15;6;2064;1354;1;0;346;13;2707;6;130;5350;34272;30;3280;0;132;29909;3984;3070;2339;1306;11435;1276;61380;79;0;1;1;4;148;21106;708;508;0;153;2560;0;8;11;0;306;17896;318;610;2047;120;1117;63;103;6478;118;29;0;663;0;24;0;70;0;0;6614;0;158;3558;4148;7498;148944;2;19;821;0;0;786;4;0;0;157;163;98
12.06.2020;880826;4836;188;758;0;32;0;0;8105;3464;0;45;223;2360;1;3371;20489;4;5835;788;2;44;0;14;3920;0;238;8;187896;0;0;501;7;31;1;2140;3804;155;20;756;20;35800;45;8562;30;110;344;1142;2;100;1;17;392;871;224;344;0;3118;3474;9959;700;0;0;75;1034;0;0;0;153;3117;0;508;2;30;2403;1473;3;136;0;0;3;2407;0;381;43;5;1301;1789;85;1;70765;6477;0;15906;7835;96;0;1139;2129;20;268;4;125;1560;875;179;4511;230;0;12;96;0;89;197;0;65;25;930;246;88;399;104;261;20;0;378;2;33233;1709;0;6;0;0;534;137;25;6;1980;1309;1;0;346;11;3038;4;117;5638;36684;24;3542;0;144;31590;3793;3153;2318;844;11330;1275;61328;84;0;0;1;4;140;22864;738;531;0;171;2465;0;15;9;0;309;17776;335;287;2231;80;1231;86;149;6732;131;40;0;545;0;23;0;59;0;0;6613;0;157;3659;3968;7341;150687;1;15;854;0;0;727;4;0;0;138;141;95
13.06.2020;891956;4577;204;763;1;44;0;0;7727;3640;0;39;191;2358;1;3878;21132;4;5652;723;2;127;1;14;4201;0;287;20;183048;0;0;523;4;31;1;1597;3608;161;23;606;12;38347;51;10223;30;106;384;1253;2;100;1;20;409;872;224;318;0;3300;4203;10189;632;0;0;60;1110;0;0;0;132;3232;0;362;2;38;2344;1950;2;141;0;0;6;2497;0;366;21;6;1017;2161;83;2;72336;6885;0;15389;7924;87;0;1170;1774;19;279;4;131;1727;831;226;4308;233;0;14;110;0;87;170;0;62;23;914;255;72;136;120;267;19;0;556;0;33806;1846;0;6;0;0;539;155;25;6;2150;1309;1;0;537;12;3337;4;102;5985;38422;26;3748;0;167;33349;4161;3158;2211;916;11093;1301;61589;90;0;0;1;7;141;24194;696;508;0;174;2667;0;16;6;0;309;18493;332;353;2295;79;1165;96;167;6915;127;40;0;532;0;25;0;40;0;6;6878;0;128;3789;3857;7115;151148;1;13;879;0;0;734;4;0;0;163;210;78
14.06.2020;899539;4551;232;760;1;52;0;0;8275;3537;0;47;192;2331;0;3844;21353;4;5490;703;2;144;3;18;4484;0;304;20;177677;0;0;555;6;11;3;1973;3353;184;23;487;12;39610;102;10719;35;96;399;1291;4;65;1;20;424;845;215;280;0;3377;3628;10368;669;0;24;42;1232;0;0;0;123;3179;0;362;2;43;2290;1960;2;132;0;0;6;2699;0;367;92;5;1093;2300;94;4;74294;6906;0;15530;7852;112;0;1225;1850;19;288;2;158;1802;857;243;4335;278;0;11;122;0;101;162;0;58;28;985;226;120;142;112;253;19;0;492;0;33874;1948;0;4;0;0;560;142;21;3;2423;1305;1;0;346;10;3449;3;102;6061;40287;30;4055;0;171;33374;4052;3031;2112;775;11221;1389;61440;110;0;0;1;7;146;24439;747;510;0;186;2670;0;17;7;0;290;19763;308;376;2378;70;1014;96;164;7167;138;46;0;518;0;22;0;43;0;7;7459;0;92;3992;3722;7047;154465;1;2;813;0;0;588;5;0;0;232;203;77
15.06.2020;905488;4424;275;765;1;49;0;0;8783;3739;0;60;170;2404;0;3781;21751;4;5343;672;3;202;3;7;4816;0;328;20;175866;0;0;563;5;11;2;1956;3088;196;23;588;13;40143;144;11703;35;96;397;1345;5;57;1;19;396;761;245;258;0;3362;3631;10519;705;0;55;34;1325;0;0;0;123;3243;0;362;2;71;2268;2326;1;124;0;0;6;2790;0;367;92;5;975;2531;106;3;75813;7091;0;15638;7843;102;0;1206;1991;19;328;2;153;1950;827;252;4072;340;0;9;115;0;99;162;0;54;31;1029;220;109;131;132;276;20;0;836;0;34118;2040;0;3;1;0;510;157;19;3;2312;1209;1;0;346;7;3599;3;102;6599;40807;22;4261;0;154;33221;4035;2831;2197;826;10812;1520;61291;143;0;0;1;7;147;25627;762;487;0;200;2694;0;20;10;0;269;21753;307;376;2392;54;1137;86;157;7123;152;36;0;506;0;16;0;36;6;9;8107;0;80;4155;3486;7136;151706;2;3;751;0;0;601;3;0;0;242;204;101
16.06.2020;918332;4610;327;766;1;50;0;0;9165;3814;0;70;176;2448;1;3596;22115;5;5227;666;2;178;3;8;5124;0;336;18;180859;0;0;531;4;21;2;1552;2903;193;16;439;11;40590;184;12344;35;200;402;1558;7;62;1;15;367;732;255;223;0;3145;3944;10845;722;0;68;34;1365;0;0;0;107;3184;0;786;2;67;2296;2054;0;85;0;0;6;2770;0;356;71;5;903;2728;63;4;76493;7261;0;16044;7834;114;0;1249;2012;22;377;4;148;2118;865;352;3921;417;0;9;114;0;128;197;0;53;32;1002;196;113;165;149;313;24;0;940;0;34514;2072;0;3;2;0;536;176;18;1;2449;1209;1;2;346;7;3857;2;84;7038;40604;34;4568;0;144;33296;3946;2628;2151;844;10718;1561;60552;161;0;0;0;7;147;26765;746;471;0;175;2522;0;22;11;0;274;22654;303;151;2362;48;978;99;166;7131;159;33;2;488;0;16;0;35;6;23;8710;0;59;4348;3260;7237;152841;2;3;845;0;0;589;2;0;0;348;182;100
17.06.2020;934810;4851;373;765;2;46;0;0;9398;3930;0;80;196;2471;1;3353;22806;5;5104;620;1;227;3;8;5239;0;357;18;183686;0;0;564;4;21;2;1183;2814;196;17;522;9;41690;224;12853;35;155;394;1684;8;68;1;13;360;716;249;208;0;3271;4026;11027;750;0;80;28;1294;0;0;0;87;3125;0;820;6;70;2323;1992;0;90;0;0;8;2840;0;381;103;15;885;2721;61;5;77482;7324;0;16512;8432;119;0;1369;1939;16;377;3;136;2223;871;487;3818;469;0;9;105;0;126;135;0;49;29;1047;179;109;169;152;299;27;0;895;0;35155;2229;0;3;2;0;484;185;16;3;2506;1184;0;2;514;42;3684;0;68;7071;41058;29;4729;0;116;33420;3789;2635;2030;766;10198;1666;60205;173;0;0;2;6;157;27744;731;461;0;200;2455;0;21;13;0;242;23343;296;172;2403;56;1498;99;149;7403;158;31;2;470;0;10;0;36;6;38;9184;0;67;4620;3078;7181;157881;2;3;1014;0;0;518;3;0;0;365;205;80
18.06.2020;977170;4731;381;784;2;42;0;0;9552;4029;0;94;179;2461;1;3294;23624;1;4966;624;2;267;3;5;5404;0;368;12;182961;0;0;549;8;21;3;935;2728;177;13;612;8;72132;249;13364;35;138;410;1882;9;69;2;11;338;710;278;172;0;3297;4050;10935;792;0;90;19;1253;0;0;0;77;3038;0;854;6;66;2348;2232;0;135;0;0;10;3030;0;410;103;15;892;2939;52;5;80367;7115;0;17113;8840;110;0;1539;2065;21;376;5;124;2319;950;535;3710;528;0;12;101;0;112;89;0;45;36;1115;216;117;177;158;223;23;0;895;0;35559;2411;0;7;9;0;542;179;14;5;2813;1117;0;3;550;46;3862;0;84;7192;40582;36;4708;0;106;32085;3506;2944;2072;674;9579;1815;59644;163;0;0;2;5;51;28946;729;491;0;187;2251;0;28;15;0;244;24991;310;203;2561;55;1593;124;165;7423;172;26;2;458;0;16;0;22;6;41;9691;0;67;4853;2857;7125;162826;1;2;1002;0;0;412;3;0;0;342;160;81
19.06.2020;979251;4642;403;796;3;37;0;0;8179;3876;0;106;191;2447;1;3763;24240;1;4841;637;2;292;3;5;5334;0;371;31;175314;0;0;588;7;10;3;1709;2690;166;13;561;6;71011;278;16535;48;138;401;1659;20;76;1;10;344;768;309;159;0;3208;4657;10711;719;0;101;12;1284;0;0;0;53;3080;0;877;8;64;2860;2571;0;139;0;0;18;3307;0;469;123;25;975;3070;42;7;82997;7467;0;17471;9042;117;0;1335;2017;15;408;5;111;2479;1042;590;3642;623;0;14;93;0;132;107;0;32;39;1122;200;111;160;161;184;18;0;1061;0;36218;2379;0;7;13;0;537;173;25;8;3234;1068;0;3;550;46;3926;0;98;6864;39129;128;4765;0;100;29600;3624;2814;2179;759;9370;1898;58655;152;0;0;2;5;49;29970;716;514;0;187;2086;0;21;23;0;206;25322;303;209;2366;70;1290;109;137;7624;156;23;3;445;0;16;0;23;6;45;10008;0;62;4993;2766;6939;167705;1;3;1036;0;0;670;10;0;0;315;164;131
20.06.2020;1015620;4332;422;806;2;36;0;0;10806;3704;0;119;191;2549;1;3203;24012;1;4813;669;2;262;4;6;5547;0;396;29;204103;0;0;564;8;10;3;2085;2686;151;8;548;10;70547;296;16418;48;138;446;1760;31;72;1;5;468;840;292;124;0;3060;3953;10907;848;358;101;9;1155;0;0;0;60;3165;0;965;8;53;3113;2085;0;129;0;0;15;3527;0;478;123;24;1039;3126;33;7;86055;7397;0;17717;9582;118;0;1463;1706;38;417;5;93;2541;1069;614;3726;774;0;14;88;0;160;101;0;36;44;1114;213;139;133;147;171;18;0;784;0;36705;2463;0;7;31;0;1003;159;25;14;3212;965;0;5;359;42;3966;0;86;6599;39261;189;5063;0;82;27176;3672;2739;2284;575;8874;1996;57640;151;0;0;2;2;43;30350;788;534;0;195;1765;0;34;23;0;206;25788;322;143;2333;70;1437;106;151;7504;229;23;3;436;0;17;0;30;6;53;10027;0;70;5231;2646;6949;171975;2;6;1124;0;0;712;16;0;2;287;109;136
21.06.2020;1041786;4322;427;821;2;34;0;0;10909;3601;0;134;233;2668;1;3104;24396;1;4695;670;2;238;2;2;5670;0;414;29;217065;0;0;606;8;50;1;1709;2609;137;8;751;10;69393;265;16887;71;234;465;2026;48;71;1;5;457;948;252;116;0;3206;3827;10778;1023;358;78;8;1303;0;0;0;55;3280;0;965;9;47;3553;2289;0;144;0;0;37;3264;0;476;81;24;912;3795;30;5;89539;7609;0;17629;10272;79;0;1625;1624;42;370;5;62;2729;1021;636;3679;866;0;14;94;0;155;102;0;32;42;1103;251;91;111;174;157;17;0;1374;0;37190;2494;0;9;35;0;1109;135;26;14;3270;862;0;7;359;55;4126;0;102;6489;37387;306;5163;0;101;26206;4008;2603;2378;773;8072;2051;56823;161;0;0;2;2;39;30925;742;552;0;177;1636;0;41;27;0;176;26945;337;171;2344;66;1701;106;141;7170;198;28;3;428;0;13;0;31;6;62;9816;0;70;5319;2543;6883;180593;2;12;1222;0;0;886;15;0;2;218;73;130
22.06.2020;1048455;4067;406;852;2;36;0;0;11208;3524;0;141;247;2772;1;3220;24786;1;4532;668;1;295;2;2;5929;0;430;29;217414;0;0;615;9;50;1;1746;2550;140;8;586;8;68062;237;17713;71;234;498;2408;65;64;1;3;474;1049;198;117;0;3715;3889;10635;906;358;47;8;1187;0;0;0;39;3157;0;965;9;29;3898;2190;0;145;0;0;37;3300;0;456;81;25;902;3911;26;5;92858;7614;0;17525;10659;76;0;1657;1510;42;414;5;72;2923;1144;683;3730;984;0;14;141;0;168;126;0;30;50;1049;324;183;119;168;152;15;0;1030;0;37054;2460;1;16;37;0;1243;150;28;23;3266;810;0;9;359;56;4159;0;102;5990;36610;349;5344;1;90;25200;4122;2539;2443;714;7767;2046;55716;146;0;0;2;2;37;30071;798;584;0;158;1491;0;39;25;0;176;27264;317;189;2395;61;1360;106;145;7073;175;27;3;422;0;13;0;38;0;61;9446;2;74;5406;2631;6680;186843;3;28;1255;0;0;940;15;0;2;213;72;106
23.06.2020;1063353;3616;405;889;2;41;0;0;12146;3517;0;139;255;2883;0;3394;25167;0;4343;664;2;324;2;2;6420;0;485;29;218199;0;0;643;13;40;2;2028;2501;184;8;674;8;67527;246;18120;71;204;533;2053;82;53;1;3;497;1088;310;98;0;4099;3318;10520;982;695;34;7;1142;0;0;0;36;3378;0;706;11;32;4023;2190;0;153;0;0;39;3497;0;416;96;46;770;4178;30;4;97124;7551;0;17649;11361;62;0;1744;1430;44;381;2;63;3039;1070;601;3860;1047;0;14;139;0;152;104;0;28;49;1039;350;247;93;152;101;9;0;1097;3;37362;2484;1;18;41;0;1334;128;29;31;2815;710;0;9;359;66;4261;0;114;6552;36113;510;5330;1;103;21944;4262;2439;2356;674;7527;2126;55070;175;0;0;2;4;41;28957;797;623;0;164;1495;0;36;25;0;170;28057;329;137;2424;46;1478;90;137;7188;179;42;1;416;0;16;0;37;0;49;9066;2;69;5431;2667;6497;198276;3;34;1207;0;0;986;15;0;2;123;48;125
24.06.2020;1084279;3171;375;929;1;44;0;0;10772;3684;0;145;253;3053;0;3509;24717;0;4118;675;2;318;2;3;6506;0;503;29;222717;0;0;661;24;40;2;2177;2507;201;2;641;7;66318;231;18641;50;204;599;2225;111;45;2;5;539;1053;311;78;0;4250;3700;10285;1032;695;22;7;1218;0;0;0;43;3551;0;759;8;26;4265;2375;0;154;0;0;38;3834;0;465;64;35;777;4287;29;3;102118;7496;0;17531;11802;57;0;1875;1333;49;399;2;66;3223;1092;512;4075;1164;0;13;149;13;143;172;0;27;58;1025;407;284;85;144;93;3;0;927;3;37562;2460;1;18;52;0;1343;119;30;38;2435;635;0;10;347;35;4223;0;120;7125;34166;685;5352;1;119;23654;5044;2332;2401;734;7502;2090;54247;162;0;0;0;4;36;27829;787;666;0;122;1463;0;37;35;0;177;29774;337;140;2403;76;1149;83;154;7288;186;54;1;407;0;21;0;39;0;34;8867;2;73;5598;2701;6350;209291;3;36;1194;0;0;1036;14;0;2;103;72;131
25.06.2020;1082080;2841;392;980;1;34;0;39;14299;3790;0;151;269;3314;0;3609;24171;0;3913;652;1;330;2;3;6802;0;531;29;233254;0;0;700;35;40;1;2406;2400;207;3;535;6;33788;215;20067;50;204;644;1841;130;39;1;6;615;928;321;85;0;4526;3844;10342;1084;695;12;6;1275;0;0;0;50;3174;0;727;8;24;4315;2423;0;107;0;0;39;3568;0;506;64;38;741;4272;35;5;106159;7578;0;17450;12448;55;0;2150;1582;52;442;1;84;3408;1162;530;4346;1297;0;7;155;13;153;172;0;26;55;968;409;369;81;141;111;5;0;1235;4;37732;2346;2;15;56;0;1910;111;30;40;3551;600;0;12;156;36;4285;0;117;7457;32852;833;5433;2;220;23781;5057;2120;2432;817;7604;2066;53580;191;0;0;0;2;27;26033;760;713;0;105;1407;0;46;38;0;164;31384;306;123;2218;77;869;96;127;7529;193;53;1;409;0;17;0;39;0;32;8930;3;73;5780;2769;6134;218071;7;53;1293;0;0;1215;17;0;2;113;77;129
